Synthese_eval_sanit;APP_Libelle_activite_etablissement;Code_postal;Libelle_commune;PTOT
2;125;97460;6421;952
2;125;97460;6421;1592
2;125;97460;6421;695
2;125;97460;6421;318
2;125;97460;6421;698
2;125;97460;6421;1259
2;125;97460;6421;159
2;125;97460;6421;105887
2;126;97460;6421;227
2;126;97460;6421;952
2;126;97460;6421;1592
2;126;97460;6421;695
2;126;97460;6421;318
2;126;97460;6421;698
2;126;97460;6421;1259
2;126;97460;6421;159
2;126;97460;6421;105887
2;126;97460;6421;227
2;126;97460;6421;952
2;126;97460;6421;1592
2;126;97460;6421;695
2;126;97460;6421;318
2;126;97460;6421;698
2;126;97460;6421;1259
2;126;97460;6421;159
2;126;97460;6421;105887
1;126;97460;6421;227
1;126;97460;6421;952
1;126;97460;6421;1592
1;126;97460;6421;695
1;126;97460;6421;318
1;126;97460;6421;698
1;126;97460;6421;1259
1;126;97460;6421;159
1;126;97460;6421;105887
2;126;97460;6421;227
2;126;97460;6421;952
2;126;97460;6421;1592
2;126;97460;6421;695
2;126;97460;6421;318
2;126;97460;6421;698
2;126;97460;6421;1259
2;126;97460;6421;159
2;126;97460;6421;105887
3;126;97460;6421;227
3;126;97460;6421;952
3;126;97460;6421;1592
3;126;97460;6421;695
3;126;97460;6421;318
3;126;97460;6421;698
3;126;97460;6421;1259
3;126;97460;6421;159
3;126;97460;6421;105887
2;111;97435;6421;227
2;111;97435;6421;952
2;111;97435;6421;1592
2;111;97435;6421;695
2;111;97435;6421;318
2;111;97435;6421;698
2;111;97435;6421;1259
2;111;97435;6421;159
2;111;97435;6421;105887
2;126;97435;6421;227
2;126;97435;6421;952
2;126;97435;6421;1592
2;126;97435;6421;695
2;126;97435;6421;318
2;126;97435;6421;698
2;126;97435;6421;1259
2;126;97435;6421;159
2;126;97435;6421;105887
1;126;97435;6421;227
1;126;97435;6421;952
1;126;97435;6421;1592
1;126;97435;6421;695
1;126;97435;6421;318
1;126;97435;6421;698
1;126;97435;6421;1259
1;126;97435;6421;159
1;126;97435;6421;105887
3;125;97435;6421;227
3;125;97435;6421;952
3;125;97435;6421;1592
3;125;97435;6421;695
3;125;97435;6421;318
3;125;97435;6421;698
3;125;97435;6421;1259
3;125;97435;6421;159
3;125;97435;6421;105887
2;125;97435;6421;227
2;125;97435;6421;952
2;125;97435;6421;1592
2;125;97435;6421;695
2;125;97435;6421;318
2;125;97435;6421;698
2;125;97435;6421;1259
2;125;97435;6421;159
2;125;97435;6421;105887
2;125;97434;6421;227
2;125;97434;6421;952
2;125;97434;6421;1592
2;125;97434;6421;695
2;125;97434;6421;318
2;125;97434;6421;698
2;125;97434;6421;1259
2;125;97434;6421;159
2;125;97434;6421;105887
2;125;97434;6421;227
2;125;97434;6421;952
2;125;97434;6421;1592
2;125;97434;6421;695
2;125;97434;6421;318
2;125;97434;6421;698
2;125;97434;6421;1259
2;125;97434;6421;159
2;125;97434;6421;105887
2;125;97434;6421;227
2;125;97434;6421;952
2;125;97434;6421;1592
2;125;97434;6421;695
2;125;97434;6421;318
2;125;97434;6421;698
2;125;97434;6421;1259
2;125;97434;6421;159
2;125;97434;6421;105887
2;126;97434;6421;227
2;126;97434;6421;952
2;126;97434;6421;1592
2;126;97434;6421;695
2;126;97434;6421;318
2;126;97434;6421;698
2;126;97434;6421;1259
2;126;97434;6421;159
2;126;97434;6421;105887
2;126;97422;6421;227
2;126;97422;6421;952
2;126;97422;6421;1592
2;126;97422;6421;695
2;126;97422;6421;318
2;126;97422;6421;698
2;126;97422;6421;1259
2;126;97422;6421;159
2;126;97422;6421;105887
2;126;97411;6421;227
2;126;97411;6421;952
2;126;97411;6421;1592
2;126;97411;6421;695
2;126;97411;6421;318
2;126;97411;6421;698
2;126;97411;6421;1259
2;126;97411;6421;159
2;126;97411;6421;105887
2;94;61100;6421;227
2;94;61100;6421;952
2;94;61100;6421;1592
2;94;61100;6421;695
2;94;61100;6421;318
2;94;61100;6421;698
2;94;61100;6421;1259
2;94;61100;6421;159
2;94;61100;6421;105887
2;94;61100;6421;227
2;94;61100;6421;952
2;94;61100;6421;1592
2;94;61100;6421;695
2;94;61100;6421;318
2;94;61100;6421;698
2;94;61100;6421;1259
2;94;61100;6421;159
2;94;61100;6421;105887
2;126;19150;6421;227
2;126;19150;6421;952
2;126;19150;6421;1592
2;126;19150;6421;695
2;126;19150;6421;318
2;126;19150;6421;698
2;126;19150;6421;1259
2;126;19150;6421;159
2;126;19150;6421;105887
2;125;97450;6234;685
2;125;97450;6234;21457
2;125;97450;6234;2501
2;125;97450;6234;53956
1;132;97450;6234;685
1;132;97450;6234;21457
1;132;97450;6234;2501
1;132;97450;6234;53956
2;90;97450;6234;685
2;90;97450;6234;21457
2;90;97450;6234;2501
2;90;97450;6234;53956
3;126;97450;6234;685
3;126;97450;6234;21457
3;126;97450;6234;2501
3;126;97450;6234;53956
2;125;97134;6234;685
2;125;97134;6234;21457
2;125;97134;6234;2501
2;125;97134;6234;53956
3;126;97134;6234;685
3;126;97134;6234;21457
3;126;97134;6234;2501
3;126;97134;6234;53956
2;16;97134;6234;685
2;16;97134;6234;21457
2;16;97134;6234;2501
2;16;97134;6234;53956
2;125;68300;6234;685
2;125;68300;6234;21457
2;125;68300;6234;2501
2;125;68300;6234;53956
2;10;68300;6234;685
2;10;68300;6234;21457
2;10;68300;6234;2501
2;10;68300;6234;53956
2;125;97442;6441;5313
2;125;97442;6441;5313
3;125;97442;6441;5313
2;125;97441;6724;241
2;125;97441;6724;1551
2;125;97441;6724;23704
2;125;97441;6724;241
2;125;97441;6724;1551
2;125;97441;6724;23704
2;126;97441;6724;241
2;126;97441;6724;1551
2;126;97441;6724;23704
2;126;97441;6724;241
2;126;97441;6724;1551
2;126;97441;6724;23704
2;66;97441;6724;241
2;66;97441;6724;1551
2;66;97441;6724;23704
2;125;97441;6724;241
2;125;97441;6724;1551
2;125;97441;6724;23704
2;125;97440;5810;231
2;125;97440;5810;124
2;125;97440;5810;3485
2;125;97440;5810;463
2;125;97440;5810;104
2;125;97440;5810;56689
1;87;97440;5810;231
1;87;97440;5810;124
1;87;97440;5810;3485
1;87;97440;5810;463
1;87;97440;5810;104
1;87;97440;5810;56689
2;133;97440;5810;231
2;133;97440;5810;124
2;133;97440;5810;3485
2;133;97440;5810;463
2;133;97440;5810;104
2;133;97440;5810;56689
2;125;97440;5810;231
2;125;97440;5810;124
2;125;97440;5810;3485
2;125;97440;5810;463
2;125;97440;5810;104
2;125;97440;5810;56689
2;126;97440;5810;231
2;126;97440;5810;124
2;126;97440;5810;3485
2;126;97440;5810;463
2;126;97440;5810;104
2;126;97440;5810;56689
2;126;97439;6718;19502
2;126;97439;6718;6497
3;125;97439;6718;19502
3;125;97439;6718;6497
2;126;97439;6718;19502
2;126;97439;6718;6497
3;125;97115;6718;19502
3;125;97115;6718;6497
3;125;97115;6718;19502
3;125;97115;6718;6497
4;125;97115;6718;19502
4;125;97115;6718;6497
2;125;97115;6718;19502
2;125;97115;6718;6497
2;125;97115;6718;19502
2;125;97115;6718;6497
3;125;97115;6718;19502
3;125;97115;6718;6497
2;125;97115;6718;19502
2;125;97115;6718;6497
1;133;97438;6701;84
1;133;97438;6701;109
1;133;97438;6701;700
1;133;97438;6701;437
1;133;97438;6701;2313
1;133;97438;6701;84
1;133;97438;6701;65
1;133;97438;6701;16082
1;133;97438;6701;34230
3;126;97438;6701;84
3;126;97438;6701;109
3;126;97438;6701;700
3;126;97438;6701;437
3;126;97438;6701;2313
3;126;97438;6701;84
3;126;97438;6701;65
3;126;97438;6701;16082
3;126;97438;6701;34230
2;32;97438;6701;84
2;32;97438;6701;109
2;32;97438;6701;700
2;32;97438;6701;437
2;32;97438;6701;2313
2;32;97438;6701;84
2;32;97438;6701;65
2;32;97438;6701;16082
2;32;97438;6701;34230
2;126;97438;6701;84
2;126;97438;6701;109
2;126;97438;6701;700
2;126;97438;6701;437
2;126;97438;6701;2313
2;126;97438;6701;84
2;126;97438;6701;65
2;126;97438;6701;16082
2;126;97438;6701;34230
2;125;97438;6701;84
2;125;97438;6701;109
2;125;97438;6701;700
2;125;97438;6701;437
2;125;97438;6701;2313
2;125;97438;6701;84
2;125;97438;6701;65
2;125;97438;6701;16082
2;125;97438;6701;34230
2;125;97438;6701;84
2;125;97438;6701;109
2;125;97438;6701;700
2;125;97438;6701;437
2;125;97438;6701;2313
2;125;97438;6701;84
2;125;97438;6701;65
2;125;97438;6701;16082
2;125;97438;6701;34230
2;126;97438;6701;84
2;126;97438;6701;109
2;126;97438;6701;700
2;126;97438;6701;437
2;126;97438;6701;2313
2;126;97438;6701;84
2;126;97438;6701;65
2;126;97438;6701;16082
2;126;97438;6701;34230
1;126;97438;6701;84
1;126;97438;6701;109
1;126;97438;6701;700
1;126;97438;6701;437
1;126;97438;6701;2313
1;126;97438;6701;84
1;126;97438;6701;65
1;126;97438;6701;16082
1;126;97438;6701;34230
2;87;97438;6701;84
2;87;97438;6701;109
2;87;97438;6701;700
2;87;97438;6701;437
2;87;97438;6701;2313
2;87;97438;6701;84
2;87;97438;6701;65
2;87;97438;6701;16082
2;87;97438;6701;34230
3;126;97438;6701;84
3;126;97438;6701;109
3;126;97438;6701;700
3;126;97438;6701;437
3;126;97438;6701;2313
3;126;97438;6701;84
3;126;97438;6701;65
3;126;97438;6701;16082
3;126;97438;6701;34230
2;126;97438;6701;84
2;126;97438;6701;109
2;126;97438;6701;700
2;126;97438;6701;437
2;126;97438;6701;2313
2;126;97438;6701;84
2;126;97438;6701;65
2;126;97438;6701;16082
2;126;97438;6701;34230
1;125;97230;6701;84
1;125;97230;6701;109
1;125;97230;6701;700
1;125;97230;6701;437
1;125;97230;6701;2313
1;125;97230;6701;84
1;125;97230;6701;65
1;125;97230;6701;16082
1;125;97230;6701;34230
1;126;97230;6701;84
1;126;97230;6701;109
1;126;97230;6701;700
1;126;97230;6701;437
1;126;97230;6701;2313
1;126;97230;6701;84
1;126;97230;6701;65
1;126;97230;6701;16082
1;126;97230;6701;34230
1;125;97230;6701;84
1;125;97230;6701;109
1;125;97230;6701;700
1;125;97230;6701;437
1;125;97230;6701;2313
1;125;97230;6701;84
1;125;97230;6701;65
1;125;97230;6701;16082
1;125;97230;6701;34230
3;126;97436;6229;34030
2;131;97436;6229;34030
3;126;97436;6229;34030
2;126;97436;6229;34030
2;126;97424;6229;34030
2;66;97424;6229;34030
2;126;97424;6229;34030
2;126;97424;6229;34030
2;18;97424;6229;34030
2;94;97424;6229;34030
2;131;97416;6229;34030
3;16;97433;6733;7387
2;66;97430;3637;79705
2;125;97430;3637;79705
2;125;97430;3637;79705
3;125;97430;3637;79705
2;132;97430;3637;79705
3;132;97430;3637;79705
2;33;97430;3637;79705
2;18;97430;3637;79705
2;125;97430;3637;79705
2;136;97430;3637;79705
2;126;97430;3637;79705
2;125;97430;3637;79705
2;125;97418;3637;79705
2;125;97418;3637;79705
1;16;97418;3637;79705
3;125;97429;5103;12273
4;125;97429;5103;12273
2;126;97429;5103;12273
2;126;97426;3766;7234
2;126;97426;3766;7234
2;126;97426;3766;7234
2;18;97426;3766;7234
2;10;97425;3696;11511
2;126;97419;3165;33374
2;125;97419;3165;33374
2;33;97419;3165;33374
2;126;97419;3165;33374
2;125;97419;3165;33374
2;126;97419;3165;33374
1;126;97419;3165;33374
2;126;97419;3165;33374
2;126;97419;3165;33374
2;126;97419;3165;33374
2;32;97419;3165;33374
3;125;97414;2150;6969
2;67;97413;1625;5537
2;132;97412;914;12992
3;18;97412;914;12992
2;125;97412;914;12992
2;126;97400;6001;12989
2;126;97400;6001;12989
1;10;97118;6001;12989
1;125;97370;4151;13351
2;125;97370;4151;13351
2;125;97370;4151;13351
1;126;97370;4151;13351
3;125;97370;4151;13351
1;17;97360;4087;11059
2;125;97360;4087;11059
2;125;97360;4087;11059
2;125;97360;4087;11059
2;125;97360;4087;11059
1;125;97360;4087;11059
1;125;97360;4087;11059
1;16;97356;4594;2609
2;32;97355;4033;14355
1;130;97355;4033;14355
1;125;97354;5540;25538
3;88;97354;5540;25538
1;125;97354;5540;25538
2;126;97354;5540;25538
2;125;97354;5540;25538
2;125;97300;5540;25538
2;129;97351;4214;32233
2;102;97351;4214;32233
3;126;97351;4214;32233
3;131;97351;4214;32233
2;125;97351;4214;32233
2;11;97351;4214;32233
2;18;97351;4214;32233
2;125;97351;4214;32233
2;63;97351;4214;32233
2;125;97351;4214;32233
3;125;97351;4214;32233
1;125;97351;4214;32233
2;125;97351;4214;32233
2;125;97351;4214;32233
3;125;97351;4214;32233
2;125;97351;4214;32233
1;125;97351;4214;32233
4;125;97350;2866;1819
2;67;97350;2866;1819
3;126;97350;2866;1819
3;67;97350;2866;1819
3;125;97345;1275;61645
3;133;97322;1275;61645
2;126;97306;1275;61645
1;126;97305;1275;61645
3;87;97300;1275;61645
3;125;97300;1275;61645
3;125;97300;1275;61645
2;125;97300;1275;61645
2;32;97300;1275;61645
2;2;97300;1275;61645
3;125;97300;1275;61645
1;125;97300;1275;61645
3;125;97300;1275;61645
2;125;97300;1275;61645
3;125;97300;1275;61645
3;126;97300;1275;61645
3;125;97300;1275;61645
2;125;97300;1275;61645
1;126;97300;1275;61645
1;125;97300;1275;61645
2;125;97300;1275;61645
3;125;97300;1275;61645
2;125;97300;1275;61645
1;26;97300;1275;61645
2;125;97300;1275;61645
1;125;97300;1275;61645
2;125;97300;1275;61645
2;129;97300;1275;61645
2;126;97300;1275;61645
3;126;97300;1275;61645
1;125;97300;1275;61645
1;10;97300;1275;61645
3;125;97340;2611;7951
2;125;97340;2611;7951
2;125;97340;2611;7951
3;125;97340;2611;7951
1;125;97340;2611;7951
2;16;97320;6219;42936
1;125;97320;6219;42936
3;67;97320;6219;42936
2;125;97320;6219;42936
2;125;97320;6219;42936
1;125;97320;6219;42936
3;125;97320;6219;42936
1;125;97320;6219;42936
2;125;97320;6219;42936
2;125;97320;6219;42936
1;125;97320;6219;42936
1;125;97320;6219;42936
2;125;97320;6219;42936
1;126;97320;6219;42936
3;125;97320;6219;42936
2;11;97320;6219;42936
3;90;97320;6219;42936
2;125;97320;6219;42936
2;125;97320;6219;42936
3;125;97320;6219;42936
2;125;97320;6219;42936
2;125;97320;6219;42936
2;125;97320;6219;42936
2;125;97320;6219;42936
2;125;97320;6219;42936
2;67;97320;6219;42936
2;125;97320;6219;42936
2;125;97320;6219;42936
2;126;97320;6219;42936
1;125;97320;6219;42936
2;125;97320;6219;42936
1;125;97320;6219;42936
2;125;97319;398;1423
2;126;97317;178;9245
3;67;97317;178;9245
3;125;97316;5025;6689
3;125;97316;5025;6689
4;129;97315;6962;2963
3;125;97313;6029;1207
3;125;97313;6029;54
3;125;97313;6029;182
3;125;97313;6029;569
3;125;97313;6029;203
3;125;97313;6029;332
3;125;97313;6029;268
3;125;97313;6029;4220
1;131;97311;5715;3842
3;125;97311;5715;3842
3;16;97311;5715;3842
3;63;97311;5715;3842
3;125;97310;2971;25913
2;26;97310;2971;25913
3;126;97310;2971;25913
3;126;97310;2971;25913
1;126;97310;2971;25913
1;65;97310;2971;25913
1;10;97310;2971;25913
2;26;97310;2971;25913
3;125;97310;2971;25913
3;126;97310;2971;25913
1;16;97310;2971;25913
2;14;97310;2971;25913
3;125;97310;2971;25913
2;26;97310;2971;25913
2;126;97310;2971;25913
2;16;97310;2971;25913
2;126;97290;3556;8937
2;125;97280;3658;8941
2;126;97270;5982;9520
2;126;97250;3617;1328
2;125;97240;3520;17262
1;125;97240;3520;17262
2;126;97240;3520;17262
1;1;97240;3520;17262
1;16;97240;3520;17262
1;125;97240;3520;17262
1;125;97240;3520;17262
2;136;97240;3520;17262
2;126;97240;3520;17262
2;126;97240;3520;17262
2;94;97240;3520;17262
1;43;97240;3520;17262
1;94;97240;3520;17262
2;125;97234;2379;81006
2;126;97234;2379;81006
1;126;97234;2379;81006
2;67;97234;2379;81006
1;11;97234;2379;81006
1;111;97207;2379;81006
2;126;97200;2379;81006
2;1;97200;2379;81006
2;126;97200;2379;81006
1;90;97200;2379;81006
1;87;97200;2379;81006
1;37;97200;2379;81006
2;125;97200;2379;81006
2;126;97200;2379;81006
1;37;97200;2379;81006
3;125;97200;2379;81006
2;126;97200;2379;81006
2;125;97200;2379;81006
2;125;97200;2379;81006
1;125;97200;2379;81006
1;66;97200;2379;81006
1;66;97200;2379;81006
2;11;97200;2379;81006
2;125;97200;2379;81006
1;102;97200;2379;81006
1;102;97200;2379;81006
1;132;97200;2379;81006
1;133;97200;2379;81006
1;125;97200;2379;81006
1;126;97200;2379;81006
1;125;97200;2379;81006
2;126;97200;2379;81006
1;125;97200;2379;81006
3;125;97200;2379;81006
1;125;97200;2379;81006
2;126;97200;2379;81006
1;125;97200;2379;81006
2;126;97200;2379;81006
1;133;97232;3542;40471
1;125;97232;3542;40471
1;133;97232;3542;40471
1;131;97232;3542;40471
2;126;97232;3542;40471
1;126;97232;3542;40471
1;32;97232;3542;40471
1;28;97232;3542;40471
2;126;97232;3542;40471
1;126;97232;3542;40471
1;132;97232;3542;40471
1;32;97232;3542;40471
1;87;97232;3542;40471
1;139;97232;3542;40471
1;103;97232;3542;40471
1;32;97232;3542;40471
1;125;97232;3542;40471
1;125;97232;3542;40471
1;132;97232;3542;40471
1;133;97232;3542;40471
1;111;97232;3542;40471
1;135;97232;3542;40471
2;126;97232;3542;40471
1;132;97232;3542;40471
2;32;97232;3542;40471
1;132;97232;3542;40471
2;66;97232;3542;40471
1;133;97232;3542;40471
1;132;97232;3542;40471
2;125;97232;3542;40471
2;125;97232;3542;40471
2;125;97232;3542;40471
2;125;97232;3542;40471
2;125;97232;3542;40471
1;125;97232;3542;40471
1;125;97232;3542;40471
1;37;97232;3542;40471
1;90;97232;3542;40471
1;37;97232;3542;40471
2;126;97232;3542;40471
1;132;97232;3542;40471
1;126;97232;3542;40471
1;37;97232;3542;40471
1;132;97232;3542;40471
1;125;97232;3542;40471
1;126;97232;3542;40471
1;32;97232;3542;40471
1;129;97232;3542;40471
1;125;97232;3542;40471
1;66;97232;3542;40471
1;125;97232;3542;40471
2;126;97231;3624;22928
1;131;97231;3624;22928
1;126;97231;3624;22928
1;33;97231;3624;22928
1;125;97231;3624;22928
2;126;97231;3624;22928
1;132;97231;3624;22928
1;126;97231;3624;22928
2;126;97231;3624;22928
1;125;97231;3624;22928
1;125;97231;3624;22928
1;125;97231;3624;22928
2;125;97231;3624;22928
2;126;97231;3624;22928
1;103;97231;3624;22928
1;111;97231;3624;22928
1;37;97231;3624;22928
2;126;97231;3624;22928
2;126;97231;3624;22928
2;126;97229;3767;7466
2;125;97229;3767;7466
1;125;97228;6697;43
1;125;97228;6697;10037
2;126;97228;6697;43
2;126;97228;6697;10037
2;126;97228;6697;43
2;126;97228;6697;10037
2;63;97228;6697;43
2;63;97228;6697;10037
1;125;97228;6697;43
1;125;97228;6697;10037
2;125;97228;6697;43
2;125;97228;6697;10037
2;125;97227;6658;42
2;125;97227;6658;118
2;125;97227;6658;473
2;125;97227;6658;23951
2;125;97227;6658;4356
2;125;97227;6658;42
2;125;97227;6658;118
2;125;97227;6658;473
2;125;97227;6658;23951
2;125;97227;6658;4356
1;125;97180;6658;42
1;125;97180;6658;118
1;125;97180;6658;473
1;125;97180;6658;23951
1;125;97180;6658;4356
3;125;97180;6658;42
3;125;97180;6658;118
3;125;97180;6658;473
3;125;97180;6658;23951
3;125;97180;6658;4356
3;125;97180;6658;42
3;125;97180;6658;118
3;125;97180;6658;473
3;125;97180;6658;23951
3;125;97180;6658;4356
3;125;97180;6658;42
3;125;97180;6658;118
3;125;97180;6658;473
3;125;97180;6658;23951
3;125;97180;6658;4356
3;125;97180;6658;42
3;125;97180;6658;118
3;125;97180;6658;473
3;125;97180;6658;23951
3;125;97180;6658;4356
2;125;97224;2102;17657
2;125;97224;2102;17657
1;110;97224;2102;17657
1;103;97224;2102;17657
1;104;97224;2102;17657
1;111;97224;2102;17657
2;126;97224;2102;17657
2;18;97224;2102;17657
1;126;97224;2102;17657
1;125;97224;2102;17657
1;11;97224;2102;17657
1;126;97224;2102;17657
1;125;97224;2102;17657
1;139;97224;2102;17657
1;87;97224;2102;17657
1;131;97224;2102;17657
1;132;97224;2102;17657
1;133;97224;2102;17657
1;125;97223;3511;5716
1;102;97222;1211;4523
2;125;97222;1211;4523
1;102;97222;1211;4523
2;126;97222;605;553
2;126;97222;605;1002
2;126;97222;605;492
2;126;97222;605;1828
1;131;39400;605;553
1;131;39400;605;1002
1;131;39400;605;492
1;131;39400;605;1828
3;126;97221;3483;3583
1;102;97221;3483;3583
3;126;97221;3483;3583
2;125;97220;3229;10077
2;125;97220;3229;119
2;125;97220;3229;401
2;125;97220;3229;347
2;125;97220;3229;12416
1;126;97220;3229;10077
1;126;97220;3229;119
1;126;97220;3229;401
1;126;97220;3229;347
1;126;97220;3229;12416
1;125;97220;3229;10077
1;125;97220;3229;119
1;125;97220;3229;401
1;125;97220;3229;347
1;125;97220;3229;12416
2;114;6345;3229;10077
2;114;6345;3229;119
2;114;6345;3229;401
2;114;6345;3229;347
2;114;6345;3229;12416
3;126;97218;4032;1083
1;126;97217;3693;3640
2;126;97217;3693;3640
2;126;97217;3693;3640
2;126;97217;3693;3640
1;126;97217;3693;3640
1;126;97215;5615;12387
3;125;97215;5615;12387
2;126;97215;5615;12387
1;125;97215;5615;12387
2;126;97215;5615;12387
1;16;97214;3549;6955
1;126;97213;2654;9948
2;126;97213;2654;9948
2;126;97213;2654;9948
2;126;97213;2654;9948
1;126;97211;5614;12067
1;126;97211;5614;12067
1;126;97211;5614;12067
2;125;97190;3523;27096
2;126;97190;3523;27096
2;132;97190;3523;27096
2;126;97190;3523;27096
3;125;97190;3523;27096
3;125;97190;3523;27096
1;134;97170;5095;24788
2;129;97170;5095;24788
2;126;97170;5095;24788
3;125;97170;5095;24788
3;126;97160;3578;22389
2;125;97160;3578;22389
2;17;97160;3578;22389
2;17;97160;3578;22389
2;17;97160;3578;22389
1;125;97150;6286;480
1;125;97150;6286;59
1;125;97150;6286;464
1;125;97150;6286;353
1;125;97150;6286;480
1;125;97150;6286;59
1;125;97150;6286;464
1;125;97150;6286;353
1;132;32300;6286;480
1;132;32300;6286;59
1;132;32300;6286;464
1;132;32300;6286;353
2;18;32300;6286;480
2;18;32300;6286;59
2;18;32300;6286;464
2;18;32300;6286;353
2;126;97141;7609;1876
2;126;97140;1171;3345
2;125;97140;1171;3345
2;125;97140;1171;3345
2;126;97140;1171;3345
2;126;97139;3686;54049
3;126;97139;3686;54049
3;125;97139;3686;54049
2;90;97139;3686;54049
3;10;97139;3686;54049
3;126;97139;3686;54049
2;125;97139;3686;54049
2;103;97139;3686;54049
3;125;97139;3686;54049
2;10;97139;3686;54049
2;126;97139;3686;54049
2;10;97139;3686;54049
2;125;97139;3686;54049
3;10;97139;3686;54049
2;125;97139;3686;54049
2;103;97139;3686;54049
3;125;97139;3686;54049
3;126;97139;3686;54049
2;129;97139;3686;54049
2;125;97139;3686;54049
2;76;97131;5096;8370
2;126;97131;5096;8370
2;90;97130;1170;18417
2;90;97130;1170;18417
2;10;97130;1170;18417
4;125;97130;1170;18417
2;126;97130;1170;18417
2;10;97129;3323;16891
2;126;97129;3323;16891
2;33;97129;3323;16891
3;126;97129;3323;16891
2;125;97128;2597;7691
3;87;97128;2597;7691
3;125;97128;2597;7691
2;134;97128;2597;7691
2;126;97126;1985;4145
2;125;97125;832;7135
3;125;97125;832;7135
3;125;97125;832;7135
2;133;97125;832;7135
2;125;97125;832;7135
2;10;97123;442;5703
3;125;97123;442;5703
3;106;97123;442;5703
2;134;97123;442;5703
3;125;97123;442;5703
2;126;97122;437;31404
2;126;97122;437;31404
1;125;97122;437;31404
1;125;97122;437;31404
2;33;97122;437;31404
